@relation custofazenda
@attribute 'Ref_Date'	 {'01','02','03','04'}
@attribute 'GEO'  {'Nova Scotia','Western Canada','Manitoba','Canada','Ontario','Quebec','Eastern Canada','Prince Edward Island','Newfoundland and Labrador','New Brunswick','Alberta','British Columbia','Saskatchewan'}
@attribute 'custo'  {'Other fertilizers','Depreciation on machinery and motor vehicles','Farm input total','Machine repairs','Machinery fuel','General business costs', 'Poultry','Grain feed','Cash wages in Crop production','Crop production','Fertilizer','Prepared feed','Animalrelated custom work','Machinery and motor vehicles','Depreciation on machinery','Commercial seed and plant','Depreciation on motor vehicles','Pesticides','Production insurance','Cash wages in animal production','Stabilization premiums','Croprelated custom work','Nitrogen fertilizers','Twine wire and containers','Commercial feed','Veterinary fees and drugs','Livestock purchases','Cattle','Buldings','Animal production','Hogs'}
@data
'02','New Brunswick','Fertilizer'
'03','New Brunswick','Fertilizer'
'04','New Brunswick','Fertilizer'
'01','New Brunswick','Fertilizer'
'02','New Brunswick','Fertilizer'
'03','New Brunswick','Fertilizer'
'04','New Brunswick','Fertilizer'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Nitrogen fertilizers'
'02','New Brunswick','Nitrogen fertilizers'
'03','New Brunswick','Nitrogen fertilizers'
'04','New Brunswick','Nitrogen fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Other fertilizers'
'02','New Brunswick','Other fertilizers'
'03','New Brunswick','Other fertilizers'
'04','New Brunswick','Other fertilizers'
'01','New Brunswick','Pesticides'
'02','New Brunswick','Pesticides'
'03','New Brunswick','Pesticides'
'04','New Brunswick','Pesticides'
'01','New Brunswick','Pesticides'
'02','New Brunswick','Pesticides'
'03','New Brunswick','Pesticides'
'04','New Brunswick','Pesticides'
'01','New Brunswick','Pesticides'
'02','New Brunswick','Pesticides'
'03','New Brunswick','Pesticides'
'04','New Brunswick','Pesticides'
'01','New Brunswick','Pesticides'
'02','New Brunswick','Pesticides'
'03','New Brunswick','Pesticides'
'04','New Brunswick','Pesticides'
'01','New Brunswick','Pesticides'
'02','New Brunswick','Pesticides'
'03','New Brunswick','Pesticides'
'04','New Brunswick','Pesticides'
'01','New Brunswick','Pesticides'
'02','New Brunswick','Pesticides'
'03','New Brunswick','Pesticides'
'04','New Brunswick','Pesticides'
'01','New Brunswick','Pesticides'
'02','New Brunswick','Pesticides'
'03','New Brunswick','Pesticides'
'04','New Brunswick','Pesticides'
'01','Nova Scotia','Poultry'
'02','Nova Scotia','Poultry'
'03','Nova Scotia','Poultry'
'04','Nova Scotia','Poultry'
'01','Nova Scotia','Poultry'
'02','Nova Scotia','Poultry'
'03','Nova Scotia','Poultry'
'04','Nova Scotia','Poultry'
'01','Nova Scotia','Poultry'
'02','Nova Scotia','Poultry'
'03','Nova Scotia','Poultry'
'04','Nova Scotia','Poultry'
'01','Nova Scotia','Poultry'
'02','Nova Scotia','Poultry'
'03','Nova Scotia','Poultry'
'04','Nova Scotia','Poultry'
'01','Nova Scotia','Poultry'
'02','Nova Scotia','Poultry'
'03','Nova Scotia','Poultry'
'04','Nova Scotia','Poultry'
'01','Nova Scotia','Poultry'
'02','Nova Scotia','Poultry'
'03','Nova Scotia','Poultry'
'04','Nova Scotia','Poultry'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Commercial feed'
'02','Nova Scotia','Commercial feed'
'03','Nova Scotia','Commercial feed'
'04','Nova Scotia','Commercial feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Prepared feed'
'02','Nova Scotia','Prepared feed'
'03','Nova Scotia','Prepared feed'
'04','Nova Scotia','Prepared feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Grain feed'
'02','Nova Scotia','Grain feed'
'03','Nova Scotia','Grain feed'
'04','Nova Scotia','Grain feed'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Veterinary fees and drugs'
'02','Nova Scotia','Veterinary fees and drugs'
'03','Nova Scotia','Veterinary fees and drugs'
'04','Nova Scotia','Veterinary fees and drugs'
'01','Nova Scotia','Cash wages in animal production'
'02','Nova Scotia','Cash wages in animal production'
'03','Nova Scotia','Cash wages in animal production'
'04','Nova Scotia','Cash wages in animal production'
'01','Nova Scotia','Cash wages in animal production'
'02','Nova Scotia','Cash wages in animal production'
'03','Nova Scotia','Cash wages in animal production'
'04','Nova Scotia','Cash wages in animal production'
